Date,Al,As,Ca,Cl,K,Mg,Mn,P,Rb,S,Si,Sr,Th,U
Aug-2018,-1.3387254813235,-1.22305211924853,-1.31498699378294,0.216611357332938,-0.079601579314684,-0.538965547625254,-0.296644233292238,0.454048265300856,-0.252571908972321,-0.82156323658074,-1.0591952277675,-1.15146008149534,0.0787569596508838,0.445214933700448
Sep-2018,1.02396761427895,0.272699659124314,-0.275284894167291,-1.27885889283943,-1.20421712120225,-1.66031340347767,0.532834479245871,-0.299430839825035,-1.14474797844654,-0.698127400508174,0.622736104427418,1.7565340208765,-0.161412778690425,1.16651119268478
Oct-2018,1.06289742632692,0.197014775189955,0.0556189740935315,-0.827280099113369,-0.533580305546788,0.0944749976791599,0.142160631969068,0.636770522672943,-0.2000222713724,-1.03113273097316,0.662929174461276,-0.172177349212566,0.755598949521841,1.25483318358082
Dec-2018,-0.0504748161444693,-1.01491868842905,1.61693216084929,-0.454053607578997,-0.657858842722671,0.534311368754378,1.80580614321261,1.64774789503446,-0.278846727772282,-0.569673125696803,0.683160844680048,-0.428973886801042,-0.570793014499472,-1.04679584107909
Feb-2019,0.441651001603297,1.00711612307499,0.644566679535958,0.695762978479233,1.28934272711113,1.02799437797837,-0.665440345121539,-0.265259776044184,0.965995798483636,0.787186719828238,0.405998545700175,-0.59881716640861,0.0187145250655572,-1.27180662740948
Mar-2019,0.19940973658229,-0.63356830674948,0.306594068360102,-0.0664008629703781,-0.261570527727852,-0.581551220133596,-0.146625475937945,-0.812711672349126,-0.802007564322612,0.934211754673475,0.472195489574382,0.945340960932624,-1.65155683703536,-0.235074686653577
Apr-2019,-1.3387254813235,1.3947085570378,-1.03343999488865,1.71421912669001,1.44748564940312,1.12404942682461,-1.37209120007582,-1.36116439478991,1.71220065240252,1.39909801925716,-1.7878249310758,-0.350446497891574,1.53069219598697,-0.312882154823898
